,PRN+SBAR,SINV,S+ADJP,SBAR+S,VP+VP,NP+S,NP+SBAR,NP+SBAR+WHNP+S+VP,S,UCP,LST,S+VP,FRAG,S+SBAR,SBARQ+SQ,NP+VP,SQ+FRAG,FRAG+SBAR,SBAR+SINV,SBARQ,NP+SBAR+S,SQ+VP+VP,NAC,SBAR,ADJP,WHADVP,NP+QP,SQ+VP,PP,WHPP,PRN,NX,PRT,NX+NX,NP,S+NP,INTJ,VP,NP+S+VP,CONJP,ADVP,SBAR+S+VP,QP,SQ,WHADJP,WHNP
SQ+FRAG,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
-RRB-,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.4396135265700483,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
SBAR+SINV,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
SBARQ,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
UH,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
VBG,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.2868857294554894,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.03393110566378532,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.005296462221076268,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.003869877893779364,0.021414665801427646,0.043478260869565216,0.06760661562159186,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
VBD,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.4082439299830605,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.13763199811220578,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.20061022120518687,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.37533870768262106,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.14850367024280067,0.02517162471395881,0.004257515159334279
NP+NN,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.004913959006745018,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
VBN,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.14850367024280067,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.015515308831337385,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.06360469616823636,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.002935909461912361,0.021414665801427646,0.043478260869565216,0.3055171405763371,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
SBAR+S,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.015515308831337385,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.03393110566378532,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.12191227892647935,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
VBP,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.029083829862544982,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0010679725981783557,0.021414665801427646,0.043478260869565216,0.08312251942298828,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
NP+S,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
VBZ,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.08335791398737538,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.13225621479407698,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.14850367024280067,0.02517162471395881,0.004257515159334279
NP+SBAR,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
NN,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.17066839714471124,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.0028254960733124913,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.3961366192779206,0.021414665801427646,0.043478260869565216,0.0029570164491067113,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.0932782866726874
NP+NNP,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
.,0.010472865756902571,0.7097756854057049,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.4991124978980213,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.20061022120518687,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.4762618690654673,0.02517162471395881,0.02517162471395881,0.4762618690654673,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0010679725981783557,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
NX,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.13143428285857073,0.009760425909494231,0.043478260869565216,0.0010679725981783557,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
WHPP,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.029083829862544982,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.0029570164491067113,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
NX+NX,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
NP,0.010472865756902571,0.7097756854057049,0.02517162471395881,0.9113792386103601,0.14850367024280067,0.8077416987708679,0.043478260869565216,0.043478260869565216,0.7440630780441322,0.021414665801427646,0.043478260869565216,0.2461801663618665,0.20061022120518687,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.20061022120518687,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.9541474629623662,0.14850367024280067,0.4396135265700483,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.19533340642651487,0.17066839714471124,0.043478260869565216,0.2460395093376508,0.043478260869565216,0.021414665801427646,0.03312949398561925,0.043478260869565216,0.01129750085587128,0.4082439299830605,0.02517162471395881,0.06360469616823636
:,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.022103473402963324,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.20061022120518687,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.20061022120518687,0.00035452992554871565,0.018633540372670808,0.183203270159792,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0048038463256463645,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
``,0.010472865756902571,0.1365272777623927,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0264008520020179,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.06554979391038426,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0020019410300453587,0.17066839714471124,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
CC,0.010472865756902571,0.07283301024646913,0.02517162471395881,0.018237292836835173,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.15961958857270978,0.31992212848799484,0.043478260869565216,0.015515308831337385,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.015515308831337385,0.06360469616823636,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.09773318468970643,0.13143428285857073,0.009760425909494231,0.043478260869565216,0.03562480457725746,0.021414665801427646,0.043478260869565216,0.028816856118100767,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
CD,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.20061022120518687,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.056172110078331526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.641218760698391,0.018633540372670808,0.02517162471395881,0.004257515159334279
NP+S+VP,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
VP+JJ,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
NP+QP,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
FRAG+SBAR,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
SQ,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.3613193403298352,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
JJS,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.03393110566378532,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.003869877893779364,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
S+ADJP,0.010472865756902571,0.009138742730545556,0.02517162471395881,0.0022883295194508014,0.018633540372670808,0.006053935057787562,0.043478260869565216,0.043478260869565216,0.0006165804076904393,0.021414665801427646,0.043478260869565216,0.001946787800129785,0.02517162471395881,0.004387714399680893,0.043478260869565216,0.043478260869565216,0.01649175412293853,0.02517162471395881,0.02517162471395881,0.01649175412293853,0.004018998903909389,0.043478260869565216,0.02517162471395881,0.001946787800129785,0.004257515159334279,0.013409183258837871,0.043478260869565216,0.02517162471395881,0.00035452992554871565,0.018633540372670808,0.01226309921962096,0.01649175412293853,0.009760425909494231,0.043478260869565216,0.0001340041663113526,0.021414665801427646,0.043478260869565216,0.000371032482207306,0.043478260869565216,0.021414665801427646,0.0022175929037027077,0.043478260869565216,0.01129750085587128,0.018633540372670808,0.02517162471395881,0.004257515159334279
