,PRN+SBAR,SINV,S+ADJP,SBAR+S,VP+VP,NP+S,NP+SBAR,NP+SBAR+WHNP+S+VP,S,UCP,LST,S+VP,FRAG,S+SBAR,SBARQ+SQ,NP+VP,SQ+FRAG,FRAG+SBAR,SBAR+SINV,SBARQ,NP+SBAR+S,SQ+VP+VP,NAC,SBAR,ADJP,WHADVP,NP+QP,SQ+VP,PP,WHPP,PRN,NX,PRT,NX+NX,NP,S+NP,INTJ,VP,NP+S+VP,CONJP,ADVP,SBAR+S+VP,QP,SQ,WHADJP,WHNP
VP+VBG,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.002594686319195746,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
WHADVP,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.09408359528181508,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
JJR,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.032847212757257736,0.008106116433308769,0.17066839714471124,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,0.008590208077802058,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.01852617338694525,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
PP,0.009138742730545556,0.09044212071179598,0.09773318468970643,0.0013322029792902992,0.17066839714471124,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.03663144601967227,0.4049982882574461,0.02517162471395881,0.04529789639105622,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.20061022120518687,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.20061022120518687,0.3240699238009861,0.0010270455323519343,0.1582390622870383,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.16810044175773078,0.09003765833618625,0.007672634271099744,0.02517162471395881,0.15891340294677034,0.043478260869565216,0.018633540372670808,0.37315669619074937,0.20061022120518687,0.02517162471395881,0.02716921573785277,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
LST,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
-LRB-,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.5424319925598698,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
S+SBAR,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
S,0.7097756854057049,0.6811594202898552,0.01226309921962096,0.010617254047071171,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.007132920945925949,0.09003765833618625,0.02517162471395881,0.01359212594083428,0.14581484767820174,0.9346266608446134,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.31992212848799484,0.043478260869565216,0.006931316950220543,0.9002949291218723,0.02517162471395881,0.014791573285522188,0.6882138744514643,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.0016157669363707295,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.01500401004560329,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
EX,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,0.00307835759927322,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
ADVP,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.17066839714471124,0.004673558985979323,0.021414665801427646,0.31992212848799484,0.06386085378005348,0.09003765833618625,0.02517162471395881,0.007250971850789886,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.31992212848799484,0.043478260869565216,0.006931316950220543,0.1781942726667301,0.02517162471395881,0.014791573285522188,0.008185241666926022,0.032847212757257736,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.0030287950556303032,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.08232594353153301,0.02517162471395881,0.02517162471395881,0.009883131036037728,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
